Reaction1,Reaction2,objective
FUMt2_2,EX_mal__L_e,9.999999999999996
FUMt2_2,EX_nh4_e,9.999999999999996
FUMt2_2,EX_o2_e,9.999999999999996
FUMt2_2,EX_pi_e,9.999999999999996
FUMt2_2,EX_pyr_e,9.999999999999996
FUMt2_2,EX_succ_e,9.999999999999996
FUMt2_2,FBA,-1.0326153846153865
FUMt2_2,FBP,9.999999999999917
FUMt2_2,FORt2,9.999999999999917
FUMt2_2,FORti,9.999999999999917
FUMt2_2,FRD7,9.999999999999906
FUMt2_2,FRUpts2,9.999999999999906
FUMt2_2,FUM,9.999999999999906
FUMt2_2,G6PDH2r,9.999999999999906
FUMt2_2,GAPD,-3.2269230769229513
FUMt2_2,GLCpts,0.4794285714285711
FUMt2_2,GLNS,10.0
FUMt2_2,GLNabc,10.0
FUMt2_2,GLUDy,10.000000000000004
FUMt2_2,GLUN,10.000000000000004
FUMt2_2,GLUSy,10.000000000000004
FUMt2_2,GLUt2r,10.000000000000004
FUMt2_2,GND,10.000000000000004
FUMt2_2,H2Ot,10.0
FUMt2_2,ICDHyr,10.0
FUMt2_2,ICL,10.0
FUMt2_2,LDH_D,10.0
FUMt2_2,MALS,10.0
FUMt2_2,MALt2_2,10.0
FUMt2_2,MDH,10.000000000000004
FUMt2_2,ME1,10.000000000000004
FUMt2_2,ME2,10.000000000000004
FUMt2_2,NADH16,10.000000000000004
FUMt2_2,NADTRHD,10.000000000000004
FUMt2_2,NH4t,10.000000000000004
FUMt2_2,O2t,10.000000000000004
FUMt2_2,PDH,9.999999999999993
FUMt2_2,PFK,-1.0326153846153858
FUMt2_2,PFL,10.000000000000023
FUMt2_2,PGI,0.0
FUMt2_2,PGK,-3.2269230769229567
FUMt2_2,PGL,9.999999999999986
FUMt2_2,PGM,-3.2269230769230735
FUMt2_2,PIt2r,10.000000000000012
FUMt2_2,PPC,10.000000000000007
FUMt2_2,PPCK,10.000000000000007
FUMt2_2,PPS,10.000000000000007
FUMt2_2,PTAr,10.000000000000007
FUMt2_2,PYK,9.999999999999996
FUMt2_2,PYRt2,9.999999999999996
FUMt2_2,RPE,9.999999999999996
FUMt2_2,RPI,9.999999999999996
FUMt2_2,SUCCt2_2,9.999999999999996
FUMt2_2,SUCCt3,9.999999999999996
FUMt2_2,SUCDi,9.999999999999996
FUMt2_2,SUCOAS,9.999999999999996
FUMt2_2,TALA,9.999999999999996
FUMt2_2,THD2,9.999999999999996
FUMt2_2,TKT1,9.999999999999996
FUMt2_2,TKT2,9.999999999999996
FUMt2_2,TPI,-1.0326153846153725
G6PDH2r,ACALD,9.999999999999993
G6PDH2r,ACALDt,9.999999999999993
G6PDH2r,ACKr,9.999999999999993
G6PDH2r,ACONTa,9.99999999999999
G6PDH2r,ACONTb,9.99999999999999
G6PDH2r,ACt2r,9.99999999999999
G6PDH2r,ADK1,9.99999999999999
G6PDH2r,AKGDH,9.99999999999999
G6PDH2r,AKGt2r,9.99999999999999
G6PDH2r,ALCD2x,9.999999999999995
G6PDH2r,ATPM,10.000000000000004
G6PDH2r,ATPS4r,9.999999999999995
G6PDH2r,Biomass_Ecoli_core,9.999999999999995
G6PDH2r,CO2t,9.999999999999995
G6PDH2r,CS,9.999999999999995
G6PDH2r,CYTBD,9.999999999999995
G6PDH2r,D_LACt2,9.999999999999995
G6PDH2r,ENO,0.47942857142857154
G6PDH2r,ETOHt2r,9.999999999999996
G6PDH2r,EX_ac_e,9.999999999999996
G6PDH2r,EX_acald_e,9.999999999999996
G6PDH2r,EX_akg_e,9.999999999999996
G6PDH2r,EX_co2_e,9.999999999999996
G6PDH2r,EX_etoh_e,9.999999999999996
G6PDH2r,EX_for_e,9.999999999999996
G6PDH2r,EX_fru_e,9.999999999999996
G6PDH2r,EX_fum_e,9.999999999999996
G6PDH2r,EX_glc__D_e,0.0
G6PDH2r,EX_gln__L_e,10.0
G6PDH2r,EX_glu__L_e,10.0
G6PDH2r,EX_h_e,10.0
G6PDH2r,EX_h2o_e,10.0
G6PDH2r,EX_lac__D_e,10.0
G6PDH2r,EX_mal__L_e,10.0
G6PDH2r,EX_nh4_e,10.0
G6PDH2r,EX_o2_e,10.0
G6PDH2r,EX_pi_e,10.0
G6PDH2r,EX_pyr_e,10.0
G6PDH2r,EX_succ_e,10.0
G6PDH2r,FBA,0.4794285714286062
G6PDH2r,FBP,10.0
G6PDH2r,FORt2,10.0
G6PDH2r,FORti,10.0
G6PDH2r,FRD7,10.0
G6PDH2r,FRUpts2,10.0
G6PDH2r,FUM,10.0
G6PDH2r,FUMt2_2,10.0
G6PDH2r,GAPD,0.4794285714285724
G6PDH2r,GLCpts,0.4794285714285724
G6PDH2r,GLNS,10.0
G6PDH2r,GLNabc,10.0
G6PDH2r,GLUDy,10.0
G6PDH2r,GLUN,10.0
G6PDH2r,GLUSy,10.0
G6PDH2r,GLUt2r,10.0
G6PDH2r,GND,10.0
G6PDH2r,H2Ot,10.0
G6PDH2r,ICDHyr,10.0
G6PDH2r,ICL,10.0
G6PDH2r,LDH_D,10.0
G6PDH2r,MALS,10.0
G6PDH2r,MALt2_2,10.0
G6PDH2r,MDH,10.0
G6PDH2r,ME1,10.0
G6PDH2r,ME2,10.0
G6PDH2r,NADH16,10.0
G6PDH2r,NADTRHD,10.0
G6PDH2r,NH4t,10.0
G6PDH2r,O2t,10.0
G6PDH2r,PDH,10.000000000000131
G6PDH2r,PFK,0.4794285714285756
G6PDH2r,PFL,10.000000000000048
G6PDH2r,PGI,0.4794285714285827
G6PDH2r,PGK,0.4794285714285827
G6PDH2r,PGL,10.000000000000004
G6PDH2r,PGM,0.47942857142857503
G6PDH2r,PIt2r,9.999999999999998
G6PDH2r,PPC,10.000000000000039
G6PDH2r,PPCK,10.000000000000039
G6PDH2r,PPS,10.000000000000039
G6PDH2r,PTAr,10.000000000000039
G6PDH2r,PYK,9.999999999999966
G6PDH2r,PYRt2,9.999999999999966
G6PDH2r,RPE,9.999999999999966
G6PDH2r,RPI,9.999999999999966
G6PDH2r,SUCCt2_2,9.999999999999966
G6PDH2r,SUCCt3,9.999999999999966
G6PDH2r,SUCDi,9.999999999999966
G6PDH2r,SUCOAS,9.999999999999966
G6PDH2r,TALA,9.999999999999966
G6PDH2r,THD2,9.999999999999966
G6PDH2r,TKT1,9.999999999999966
G6PDH2r,TKT2,9.999999999999966
G6PDH2r,TPI,0.4794285714285685
GAPD,ACALD,-3.2269230769230686
GAPD,ACALDt,-3.2269230769230686
GAPD,ACKr,-3.2269230769230686
GAPD,ACONTa,-3.2269230769230686
GAPD,ACONTb,-3.2269230769230686
GAPD,ACt2r,-3.2269230769230686
GAPD,ADK1,-3.226923076923069
GAPD,AKGDH,-3.226923076923069
GAPD,AKGt2r,-3.226923076923069
GAPD,ALCD2x,-3.226923076923069
GAPD,ATPM,8.25858315344056e-15
GAPD,ATPS4r,-3.226923076923069
GAPD,Biomass_Ecoli_core,-3.226923076923069
GAPD,CO2t,-3.226923076923072
GAPD,CS,-3.226923076923069
GAPD,CYTBD,-3.2269230769230632
GAPD,D_LACt2,-3.2269230769230686
GAPD,ENO,-3.2269230769230686
GAPD,ETOHt2r,-3.2269230769230686
GAPD,EX_ac_e,-3.2269230769230686
GAPD,EX_acald_e,-3.2269230769230686
GAPD,EX_akg_e,-3.2269230769230686
GAPD,EX_co2_e,-3.2269230769230717
GAPD,EX_etoh_e,-3.2269230769230686
GAPD,EX_for_e,-3.2269230769230686
GAPD,EX_fru_e,-3.2269230769230686
GAPD,EX_fum_e,-3.2269230769230686
GAPD,EX_glc__D_e,-3.226923076923074
GAPD,EX_gln__L_e,-3.226923076923074
GAPD,EX_glu__L_e,-3.226923076923074
GAPD,EX_h_e,-3.226923076923074
GAPD,EX_h2o_e,-3.2269230769230766
GAPD,EX_lac__D_e,-3.226923076923074
GAPD,EX_mal__L_e,-3.226923076923074
GAPD,EX_nh4_e,-3.226923076923074
GAPD,EX_o2_e,-3.2269230769230797
GAPD,EX_pi_e,-3.2269230769230752
GAPD,EX_pyr_e,-3.2269230769230752
GAPD,EX_succ_e,-3.2269230769230752
GAPD,FBA,-3.2269230769230752
GAPD,FBP,-3.2269230769230752
GAPD,FORt2,-3.2269230769230752
GAPD,FORti,-3.2269230769230752
GAPD,FRD7,-3.2269230769230752
GAPD,FRUpts2,-3.2269230769230752
GAPD,FUM,-3.2269230769230752
GAPD,FUMt2_2,-3.2269230769230752
GAPD,G6PDH2r,-3.2269230769230752
GAPD,GLCpts,-3.2269230769230752
GAPD,GLNS,-3.2269230769230752
GAPD,GLNabc,-3.2269230769230752
GAPD,GLUDy,-3.2269230769230752
GAPD,GLUN,-3.2269230769230752
GAPD,GLUSy,-3.2269230769230752
GAPD,GLUt2r,-3.2269230769230752
GAPD,GND,-3.2269230769230752
GAPD,H2Ot,-3.2269230769230752
GAPD,ICDHyr,-3.2269230769230752
GAPD,ICL,-3.2269230769230752
GAPD,LDH_D,-3.2269230769230752
GAPD,MALS,-3.2269230769230752
GAPD,MALt2_2,-3.2269230769230752
GAPD,MDH,-3.2269230769230752
GAPD,ME1,-3.2269230769230752
GAPD,ME2,-3.2269230769230752
GAPD,NADH16,-3.2269230769230752
GAPD,NADTRHD,-3.2269230769230752
GAPD,NH4t,-3.2269230769230752
GAPD,O2t,-3.2269230769230752
GAPD,PDH,-3.2269230769230752
GAPD,PFK,-3.2269230769230752
GAPD,PFL,-3.2269230769230752
GAPD,PGI,-3.2269230769230752
GAPD,PGK,-3.2269230769230752
GAPD,PGL,-3.2269230769230752
GAPD,PGM,-3.2269230769230752
GAPD,PIt2r,-3.2269230769230752
GAPD,PPC,-3.2269230769230752
GAPD,PPCK,-3.2269230769230752
GAPD,PPS,-3.2269230769230752
GAPD,PTAr,-3.2269230769230752
GAPD,PYK,-3.2269230769230752
GAPD,PYRt2,-3.2269230769230752
GAPD,RPE,-3.2269230769230752
GAPD,RPI,-3.2269230769230752
GAPD,SUCCt2_2,-3.2269230769230752
GAPD,SUCCt3,-3.2269230769230752
GAPD,SUCDi,-3.2269230769230752
GAPD,SUCOAS,-3.2269230769230752
GAPD,TALA,-3.2269230769230752
GAPD,THD2,-3.2269230769230752
GAPD,TKT1,-3.2269230769230752
GAPD,TKT2,-3.2269230769230752
GAPD,TPI,-3.2269230769230752
GLCpts,ACALD,0.4794285714285725
GLCpts,ACALDt,0.4794285714285725
GLCpts,ACKr,0.4794285714285725
GLCpts,ACONTa,-3.226923076923074
GLCpts,ACONTb,-3.2269230769230757
GLCpts,ACt2r,0.4794285714285725
GLCpts,ADK1,0.4794285714285725
GLCpts,AKGDH,0.5412903225806464
GLCpts,AKGt2r,0.4794285714285725
GLCpts,ALCD2x,0.4794285714285725
GLCpts,ATPM,0.0
GLCpts,ATPS4r,6.45058983809243e-17
GLCpts,Biomass_Ecoli_core,0.0
GLCpts,CO2t,0.0
GLCpts,CS,0.0
GLCpts,CYTBD,0.0
GLCpts,D_LACt2,0.0
GLCpts,ENO,0.0
GLCpts,ETOHt2r,0.0
GLCpts,EX_ac_e,0.0
GLCpts,EX_acald_e,0.0
GLCpts,EX_akg_e,0.0
GLCpts,EX_co2_e,0.0
GLCpts,EX_etoh_e,0.0
GLCpts,EX_for_e,0.0
GLCpts,EX_fru_e,0.0
GLCpts,EX_fum_e,0.0
GLCpts,EX_glc__D_e,0.0
GLCpts,EX_gln__L_e,0.0
GLCpts,EX_glu__L_e,0.0
GLCpts,EX_h_e,0.0
GLCpts,EX_h2o_e,0.0
GLCpts,EX_lac__D_e,0.0
GLCpts,EX_mal__L_e,0.0
GLCpts,EX_nh4_e,0.0
GLCpts,EX_o2_e,0.0
GLCpts,EX_pi_e,0.0
GLCpts,EX_pyr_e,0.0
GLCpts,EX_succ_e,0.0
GLCpts,FBA,0.0
GLCpts,FBP,0.0
GLCpts,FORt2,0.0
GLCpts,FORti,0.0
GLCpts,FRD7,0.0
GLCpts,FRUpts2,0.0
GLCpts,FUM,0.0
GLCpts,FUMt2_2,0.0
GLCpts,G6PDH2r,0.0
GLCpts,GAPD,0.0
GLCpts,GLNS,0.0
GLCpts,GLNabc,0.0
GLCpts,GLUDy,0.0
GLCpts,GLUN,0.0
GLCpts,GLUSy,0.0
GLCpts,GLUt2r,0.0
GLCpts,GND,0.0
GLCpts,H2Ot,0.0
GLCpts,ICDHyr,0.0
GLCpts,ICL,0.0
GLCpts,LDH_D,0.0
GLCpts,MALS,0.0
GLCpts,MALt2_2,0.0
GLCpts,MDH,0.0
GLCpts,ME1,0.0
GLCpts,ME2,0.0
GLCpts,NADH16,0.0
GLCpts,NADTRHD,0.0
GLCpts,NH4t,0.0
GLCpts,O2t,0.0
GLCpts,PDH,0.0
GLCpts,PFK,0.0
GLCpts,PFL,0.0
GLCpts,PGI,0.0
GLCpts,PGK,0.0
GLCpts,PGL,0.0
GLCpts,PGM,0.0
GLCpts,PIt2r,0.0
GLCpts,PPC,0.0
GLCpts,PPCK,0.0
GLCpts,PPS,0.0
GLCpts,PTAr,0.0
GLCpts,PYK,0.0
GLCpts,PYRt2,0.0
GLCpts,RPE,0.0
GLCpts,RPI,0.0
GLCpts,SUCCt2_2,0.0
GLCpts,SUCCt3,0.0
GLCpts,SUCDi,0.0
GLCpts,SUCOAS,0.0
GLCpts,TALA,0.0
GLCpts,THD2,0.0
GLCpts,TKT1,0.0
GLCpts,TKT2,0.0
GLCpts,TPI,0.0
GLNS,ACALD,9.999999999999995
GLNS,ACALDt,9.999999999999995
GLNS,ACKr,9.999999999999995
GLNS,ACONTa,9.999999999999995
GLNS,ACONTb,9.999999999999995
GLNS,ACt2r,9.999999999999995
GLNS,ADK1,10.000000000000021
GLNS,AKGDH,10.000000000000021
GLNS,AKGt2r,10.000000000000021
GLNS,ALCD2x,10.000000000000021
GLNS,ATPM,10.000000000000083
GLNS,ATPS4r,10.000000000000018
GLNS,Biomass_Ecoli_core,10.000000000000018
GLNS,CO2t,10.0
GLNS,CS,10.0
GLNS,CYTBD,10.0
GLNS,D_LACt2,10.00000000000005
GLNS,ENO,-3.2269230769230637
GLNS,ETOHt2r,9.999999999999995
GLNS,EX_ac_e,9.999999999999995
GLNS,EX_acald_e,9.999999999999998
GLNS,EX_akg_e,9.999999999999998
GLNS,EX_co2_e,9.999999999999991
GLNS,EX_etoh_e,9.999999999999996
GLNS,EX_for_e,9.999999999999996
GLNS,EX_fru_e,9.999999999999996
GLNS,EX_fum_e,9.999999999999996
GLNS,EX_glc__D_e,-7.510658761589185e-15
GLNS,EX_gln__L_e,10.0
GLNS,EX_glu__L_e,10.0
GLNS,EX_h_e,10.0
GLNS,EX_h2o_e,10.0
GLNS,EX_lac__D_e,10.0
GLNS,EX_mal__L_e,10.0
GLNS,EX_nh4_e,10.0
GLNS,EX_o2_e,10.0
GLNS,EX_pi_e,10.0
GLNS,EX_pyr_e,10.0
GLNS,EX_succ_e,10.0
GLNS,FBA,-1.0326153846156476
GLNS,FBP,10.000000000000002
GLNS,FORt2,10.000000000000002
GLNS,FORti,10.000000000000002
GLNS,FRD7,10.000000000000002
GLNS,FRUpts2,10.000000000000002
GLNS,FUM,10.000000000000002
GLNS,FUMt2_2,10.000000000000002
GLNS,G6PDH2r,10.000000000000002
GLNS,GAPD,-3.226923076922719
GLNS,GLCpts,0.47942857142857154
GLNS,GLNabc,10.000000000000002
GLNS,GLUDy,10.000000000000002
GLNS,GLUN,10.000000000000002
GLNS,GLUSy,10.000000000000002
GLNS,GLUt2r,10.000000000000002
GLNS,GND,10.000000000000002
GLNS,H2Ot,10.000000000000012
GLNS,ICDHyr,10.000000000000012
GLNS,ICL,10.000000000000012
GLNS,LDH_D,10.000000000000012
GLNS,MALS,10.000000000000012
GLNS,MALt2_2,10.000000000000012
GLNS,MDH,10.000000000000018
GLNS,ME1,10.000000000000018
GLNS,ME2,10.000000000000018
GLNS,NADH16,10.000000000000007
GLNS,NADTRHD,10.000000000000032
GLNS,NH4t,10.000000000000007
GLNS,O2t,10.000000000000007
GLNS,PDH,10.000000000000007
GLNS,PFK,-1.0326153846153847
GLNS,PFL,9.999999999999979
GLNS,PGI,0.0
GLNS,PGK,-3.2269230769232444
GLNS,PGL,10.000000000000087
GLNS,PGM,-3.226923076923077
GLNS,PIt2r,10.0
GLNS,PPC,10.0
GLNS,PPCK,10.0
GLNS,PPS,10.0
GLNS,PTAr,10.0
GLNS,PYK,10.000000000000025
GLNS,PYRt2,10.000000000000025
GLNS,RPE,10.000000000000025
GLNS,RPI,10.000000000000025
GLNS,SUCCt2_2,10.000000000000025
GLNS,SUCCt3,10.000000000000025
GLNS,SUCDi,10.000000000000025
GLNS,SUCOAS,10.000000000000025
GLNS,TALA,10.000000000000025
GLNS,THD2,10.000000000000025
GLNS,TKT1,10.000000000000025
GLNS,TKT2,10.000000000000025
GLNS,TPI,-1.0326153846153796
GLNabc,ACALD,10.000000000000021
GLNabc,ACALDt,10.000000000000021
GLNabc,ACKr,10.000000000000021
GLNabc,ACONTa,10.000000000000018
GLNabc,ACONTb,10.000000000000018
GLNabc,ACt2r,10.000000000000032
GLNabc,ADK1,10.000000000000032
GLNabc,AKGDH,10.000000000000032
GLNabc,AKGt2r,10.000000000000032
GLNabc,ALCD2x,10.000000000000048
GLNabc,ATPM,10.000000000000055
GLNabc,ATPS4r,10.000000000000037
GLNabc,Biomass_Ecoli_core,10.000000000000037
GLNabc,CO2t,10.000000000000034
GLNabc,CS,10.000000000000025
GLNabc,CYTBD,10.000000000000025
GLNabc,D_LACt2,10.000000000000025
GLNabc,ENO,-3.226923076923094
GLNabc,ETOHt2r,10.000000000000018
GLNabc,EX_ac_e,10.000000000000018
GLNabc,EX_acald_e,10.000000000000018
GLNabc,EX_akg_e,10.000000000000018
GLNabc,EX_co2_e,10.000000000000018
GLNabc,EX_etoh_e,10.000000000000018
GLNabc,EX_for_e,10.000000000000018
GLNabc,EX_fru_e,10.000000000000018
GLNabc,EX_fum_e,10.000000000000018
GLNabc,EX_glc__D_e,-9.627992890468168e-15
GLNabc,EX_gln__L_e,10.000000000000002
GLNabc,EX_glu__L_e,10.0
GLNabc,EX_h_e,9.999999999999995
GLNabc,EX_h2o_e,9.999999999999995
GLNabc,EX_lac__D_e,9.999999999999995
GLNabc,EX_mal__L_e,9.999999999999995
GLNabc,EX_nh4_e,9.999999999999995
GLNabc,EX_o2_e,9.999999999999995
GLNabc,EX_pi_e,9.999999999999995
GLNabc,EX_pyr_e,9.999999999999995
GLNabc,EX_succ_e,9.999999999999995
GLNabc,FBA,-1.0326153846154087
GLNabc,FBP,9.999999999999954
GLNabc,FORt2,9.999999999999954
GLNabc,FORti,9.999999999999954
GLNabc,FRD7,9.999999999999979
GLNabc,FRUpts2,9.999999999999979
GLNabc,FUM,9.999999999999979
GLNabc,FUMt2_2,9.999999999999979
GLNabc,G6PDH2r,9.999999999999979
GLNabc,GAPD,-3.2269230769227013
GLNabc,GLCpts,0.47942857142857137
GLNabc,GLNS,10.000000000000004
GLNabc,GLUDy,10.000000000000004
GLNabc,GLUN,10.000000000000004
GLNabc,GLUSy,10.000000000000004
GLNabc,GLUt2r,10.000000000000004
GLNabc,GND,10.000000000000004
GLNabc,H2Ot,10.000000000000004
GLNabc,ICDHyr,10.000000000000004
GLNabc,ICL,10.000000000000004
GLNabc,LDH_D,10.000000000000004
GLNabc,MALS,10.000000000000004
GLNabc,MALt2_2,10.000000000000004
GLNabc,MDH,10.000000000000004
GLNabc,ME1,10.000000000000004
GLNabc,ME2,10.000000000000004
GLNabc,NADH16,10.000000000000004
GLNabc,NADTRHD,10.000000000000004
GLNabc,NH4t,10.000000000000004
GLNabc,O2t,10.000000000000004
GLNabc,PDH,10.0
GLNabc,PFK,-1.032615384615358
GLNabc,PFL,9.999999999999952
GLNabc,PGI,0.0
GLNabc,PGK,-3.2269230769229353
GLNabc,PGL,9.999999999999977
GLNabc,PGM,-3.2269230769231054
GLNabc,PIt2r,9.999999999999952
GLNabc,PPC,9.999999999999277
GLNabc,PPCK,9.999999999999277
GLNabc,PPS,9.999999999999277
GLNabc,PTAr,9.999999999999277
GLNabc,PYK,10.0
GLNabc,PYRt2,10.0
GLNabc,RPE,10.0
GLNabc,RPI,10.0
GLNabc,SUCCt2_2,10.0
GLNabc,SUCCt3,10.0
GLNabc,SUCDi,10.0
GLNabc,SUCOAS,10.0
GLNabc,TALA,10.0
GLNabc,THD2,10.0
GLNabc,TKT1,10.0
GLNabc,TKT2,10.0
GLNabc,TPI,-1.032615384615389
GLUDy,ACALD,10.000000000000032
GLUDy,ACALDt,10.000000000000032
GLUDy,ACKr,10.000000000000032
GLUDy,ACONTa,10.000000000000037
GLUDy,ACONTb,10.000000000000037
GLUDy,ACt2r,10.000000000000007
GLUDy,ADK1,10.000000000000012
GLUDy,AKGDH,10.000000000000012
GLUDy,AKGt2r,10.000000000000012
GLUDy,ALCD2x,10.000000000000012
GLUDy,ATPM,10.0
GLUDy,ATPS4r,10.0
GLUDy,Biomass_Ecoli_core,10.0
GLUDy,CO2t,10.0
GLUDy,CS,10.000000000000002
GLUDy,CYTBD,10.000000000000002
GLUDy,D_LACt2,10.000000000000002
GLUDy,ENO,-3.22692307692317
GLUDy,ETOHt2r,9.999999999999966
GLUDy,EX_ac_e,9.999999999999966
GLUDy,EX_acald_e,9.999999999999966
GLUDy,EX_akg_e,9.999999999999966
GLUDy,EX_co2_e,9.999999999999966
GLUDy,EX_etoh_e,9.999999999999966
GLUDy,EX_for_e,9.999999999999966
GLUDy,EX_fru_e,9.999999999999966
GLUDy,EX_fum_e,9.999999999999966
GLUDy,EX_glc__D_e,-1.1111668664995899e-14
GLUDy,EX_gln__L_e,10.000000000000009
GLUDy,EX_glu__L_e,9.999999999999998
GLUDy,EX_h_e,10.000000000000004
GLUDy,EX_h2o_e,10.000000000000028
GLUDy,EX_lac__D_e,10.000000000000028
GLUDy,EX_mal__L_e,10.000000000000028
GLUDy,EX_nh4_e,10.000000000000028
GLUDy,EX_o2_e,10.000000000000028
GLUDy,EX_pi_e,10.000000000000028
GLUDy,EX_pyr_e,10.000000000000028
GLUDy,EX_succ_e,10.000000000000028
GLUDy,FBA,-1.0326153846154462
GLUDy,FBP,10.00000000000001
GLUDy,FORt2,10.00000000000001
GLUDy,FORti,10.00000000000001
GLUDy,FRD7,10.00000000000001
GLUDy,FRUpts2,10.00000000000001
GLUDy,FUM,10.00000000000001
GLUDy,FUMt2_2,10.00000000000001
GLUDy,G6PDH2r,10.00000000000001
GLUDy,GAPD,-3.2269230769230948
GLUDy,GLCpts,0.47942857142857703
GLUDy,GLNS,10.00000000000002
GLUDy,GLNabc,10.00000000000002
GLUDy,GLUN,10.00000000000002
GLUDy,GLUSy,10.00000000000002
GLUDy,GLUt2r,10.00000000000002
GLUDy,GND,10.00000000000002
GLUDy,H2Ot,10.00000000000002
GLUDy,ICDHyr,10.00000000000002
GLUDy,ICL,10.000000000000037
GLUDy,LDH_D,10.000000000000037
GLUDy,MALS,10.000000000000037
GLUDy,MALt2_2,10.000000000000037
GLUDy,MDH,10.000000000000037
GLUDy,ME1,10.000000000000037
GLUDy,ME2,10.000000000000037
GLUDy,NADH16,10.000000000000043
GLUDy,NADTRHD,10.000000000000043
GLUDy,NH4t,10.00000000000009
GLUDy,O2t,10.00000000000009
GLUDy,PDH,10.00000000000009
GLUDy,PFK,-1.0326153846153847
GLUDy,PFL,10.00000000000005
GLUDy,PGI,0.0
GLUDy,PGK,-3.2269230769230774
GLUDy,PGL,10.000000000000037
GLUDy,PGM,-3.226923076923077
GLUDy,PIt2r,10.000000000000005
GLUDy,PPC,9.999999999999746
GLUDy,PPCK,9.999999999999746
GLUDy,PPS,9.999999999999746
GLUDy,PTAr,9.999999999999746
GLUDy,PYK,9.999999999999897
GLUDy,PYRt2,9.999999999999897
GLUDy,RPE,9.999999999999897
GLUDy,RPI,9.999999999999897
GLUDy,SUCCt2_2,9.999999999999897
GLUDy,SUCCt3,9.999999999999897
GLUDy,SUCDi,9.999999999999897
GLUDy,SUCOAS,9.999999999999897
GLUDy,TALA,9.999999999999897
GLUDy,THD2,9.999999999999897
GLUDy,TKT1,9.999999999999897
GLUDy,TKT2,9.999999999999897
GLUDy,TPI,-1.0326153846153887
GLUN,ACALD,10.0
GLUN,ACALDt,10.0
GLUN,ACKr,10.0
GLUN,ACONTa,10.0
GLUN,ACONTb,10.0
GLUN,ACt2r,10.0
GLUN,ADK1,10.0
GLUN,AKGDH,10.0
GLUN,AKGt2r,10.0
GLUN,ALCD2x,10.0
GLUN,ATPM,10.0
GLUN,ATPS4r,10.0
GLUN,Biomass_Ecoli_core,10.0
GLUN,CO2t,9.999999999999998
GLUN,CS,10.0
GLUN,CYTBD,10.0
GLUN,D_LACt2,10.00000000000013
GLUN,ENO,-3.226923076923077
GLUN,ETOHt2r,9.999999999999961
GLUN,EX_ac_e,9.999999999999961
GLUN,EX_acald_e,9.999999999999961
GLUN,EX_akg_e,9.999999999999961
GLUN,EX_co2_e,9.999999999999961
GLUN,EX_etoh_e,9.999999999999961
GLUN,EX_for_e,9.999999999999961
GLUN,EX_fru_e,9.999999999999961
GLUN,EX_fum_e,9.999999999999961
GLUN,EX_glc__D_e,-1.3251049003590584e-15
GLUN,EX_gln__L_e,10.0
GLUN,EX_glu__L_e,10.000000000000012
GLUN,EX_h_e,10.0
GLUN,EX_h2o_e,10.0
GLUN,EX_lac__D_e,10.0
GLUN,EX_mal__L_e,10.0
GLUN,EX_nh4_e,10.0
GLUN,EX_o2_e,10.0
GLUN,EX_pi_e,10.0
GLUN,EX_pyr_e,10.0
GLUN,EX_succ_e,10.0
GLUN,FBA,-1.032615384615381
GLUN,FBP,9.999999999999991
GLUN,FORt2,9.999999999999991
GLUN,FORti,9.999999999999991
GLUN,FRD7,10.000000000000007
GLUN,FRUpts2,10.000000000000007
GLUN,FUM,10.000000000000007
GLUN,FUMt2_2,10.000000000000007
GLUN,G6PDH2r,10.000000000000007
GLUN,GAPD,-3.2269230769233963
GLUN,GLCpts,0.479428571428572
GLUN,GLNS,10.0
GLUN,GLNabc,10.0
GLUN,GLUDy,10.0
GLUN,GLUSy,10.0
GLUN,GLUt2r,10.0
GLUN,GND,10.0
GLUN,H2Ot,10.0
GLUN,ICDHyr,10.0
GLUN,ICL,10.0
GLUN,LDH_D,10.0
GLUN,MALS,10.0
GLUN,MALt2_2,10.0
GLUN,MDH,10.0
GLUN,ME1,10.0
GLUN,ME2,10.0
GLUN,NADH16,10.0
GLUN,NADTRHD,10.0
GLUN,NH4t,10.0
GLUN,O2t,10.0
GLUN,PDH,10.0
GLUN,PFK,-1.032615384615373
GLUN,PFL,9.999999999999998
GLUN,PGI,0.0
GLUN,PGK,-3.2269230769229478
GLUN,PGL,9.999999999999998
GLUN,PGM,-3.2269230769230868
GLUN,PIt2r,10.000000000000023
GLUN,PPC,10.00000000000001
GLUN,PPCK,10.00000000000001
GLUN,PPS,10.00000000000001
GLUN,PTAr,10.00000000000001
GLUN,PYK,10.0
GLUN,PYRt2,10.0
GLUN,RPE,10.0
GLUN,RPI,10.0
GLUN,SUCCt2_2,10.0
GLUN,SUCCt3,10.0
GLUN,SUCDi,10.0
GLUN,SUCOAS,10.0
GLUN,TALA,10.0
GLUN,THD2,10.0
GLUN,TKT1,10.0
GLUN,TKT2,10.0
GLUN,TPI,-1.0326153846153883
GLUSy,ACALD,10.000000000000009
GLUSy,ACALDt,10.000000000000009
GLUSy,ACKr,10.000000000000009
GLUSy,ACONTa,10.000000000000036
GLUSy,ACONTb,10.000000000000036
GLUSy,ACt2r,10.000000000000036
GLUSy,ADK1,10.000000000000036
GLUSy,AKGDH,10.000000000000036
GLUSy,AKGt2r,10.000000000000036
GLUSy,ALCD2x,10.000000000000007
